Mani Studio Ladies Beauty P..,"Shop No 5 Plot No 965, Marol Church Road, Marol-andheri East, Mumbai - 400059, Near Hotel Elight 59",07947167890 
The Bombay Girls,"Viday Chs,001,, Lane No 2, Vishnu Nagar, Vishnu Nagar-Thane West, Thane - 400602",07947192741
Geeta Beauty Parlour And Cl..,"Shop No. 3 Devyani Galaxy, Davdi Naka, Dombivli East, Thane - 421203, Near Suzuki Showroom",07947236160
The Creation Beauty Salon,"KL-5  Building No-33 Shop-2 Narmada Apartment, Sector 3E, Kalamboli, Navi Mumbai - 410218, Near Sudagad School",07947186679
Be U Smart Salon,"Shop No 2 and 3, Moreshwar Tower, M G Road, Mulund West, Mumbai - 400080, Opp Sarthi Health Centre",07947462501
Esthetique Classic,"1st floor , daulatram mansion, 6th kitridge road, Colaba, Mumbai - 400005",07947179437
S P Salon,"Shop No 10, Bayside Arcade Ashoka Tower, Dr Ambedkar Road, Parel, Mumbai - 400012, Next to ITC",07947181725
Jawed Habib Salon & Academy,"25, Karnik Bunglow, 1st Floor, Old Nagadas Road, Andheri East, Mumbai - 400069, Near Metro Station Or Near Andheri Station",07947173040
Jawed Habib Hair & Beauty S..®,"Shop No 1, German Pride Building, Tardeo, Mumbai - 400034, Opposite Mahindra Heights, Near AC Market",07947172443
Shilpi Beauty Parlour,"Vasant Pride CHS, Opp. Gokul Garden CHS, Thakur Complex, Kandivali East, Mumbai - 400101, Near Asmi Beauty Salon",07947462566
Unicorn Salon Academy Of Be..,"Room No. 7, Azgar Ali Chawl, Nehru Road, Santacruz East, Mumbai - 400055, Opposite Vakola Masjid",08045790251
Smit Studio The Family Salo..,"Shop No 10.Crescent Landmark, Makwana Road, Marol Naka-Andheri East, Mumbai - 400059, Near Marol Naka Metro Station.Opposite ASTARC HOUSE",07947190412
Maples Salon & Spa (Unisex),"Shop. No.1, Meena Avenue,, Thane - 400602, Opposite Gajanan Vadapav",07947187449
La Belle Ladies Beauty Salo..,"005, Rishabh Apartment, Sambhav Co-operative Housing Society,, Nahur Road, Sarvoday Parshwanath Nagar-Mulund West, Mumbai - 400080, Near Jain Temple",07947174134
Angels Salon & Aesthetic Cl..,"Arun Bunglow, Cresent Society, Arun Vaidya Marg, Panch Pakhadi-Thane West, Thane - 400602, Near Kachrali Talao & Next to Utsav Hotel",07947187075
Fringe Unisex Salon And Aca..,"Shop No D 12 Kesar Chsl, Charkop, Kandivali West, Mumbai - 400067, Opposite Bhagwati Veg Restaurant",07947404514
Lasea,"233 Nazmi Building, D N Road, Fort, Mumbai - 400001, Near Handloom House",07947184269
Twins Ladies Beauty Parlour,"Shop No 9, Mohan Kheda Heights, Ghodapdeo-reay Road, Mumbai - 400033, Near Mhada Sankul",07947190761
Makyaj Makeup Institute & S..,"Shop No 1 Rehyaan Tower A Wing, SAHAKAR ROAD, Jogeshwari West, Mumbai - 400102, Opposite Deewan Center",07947191131
Be Bold Beauty Care & Spa,"5, Anand Patil Chawl, Shimpoli Village, Borivali West, Mumbai - 400092, Near BMC School",07947172362
Glam Style Family Saloon & ..,"Shop No 1, SAI Commercial Complex, Station Road, Govandi East, Mumbai - 400088, Opposite BEST Colony",07947169618
Grace Beauty Studio & Spa,"Rekha Niketan Building,Shop No 12,, Road No 2,, Malad West, Mumbai - 400064, Near Liberty Garden",07947170009
Riya Mistry,"Shop No 8, Runwal Shopping Center, 15th Road, Chembur, Mumbai - 400071, Next to Mumbai Bank, Ahead Of Nirmal Herbal",07947173691
Plush The Family Salon,"Shop No.04, Om Shrushti Chs,, Sector 20, Plot No. 51,, Kharghar, Navi Mumbai - 410210, Opp Ramshet Thakur School,",07947190870
Image Make Up Academy & Bea..,"Shop No 12, Latif Building, Dr Ambedkar Road, Dadar East, Mumbai - 400014, Near Shindewadi Signal",07947179230
The Saffron Unisex Spa & Sa..,"Shop No:1, Geeta Tower, Anand Nagar, Vasai West, Palghar - 401202, Neqr K T Vision Theatre",07947189885
Alana Family Salon,"Shop No.2, Balaji Enclave, Plot No. 14, Sector 21, Kamothe, Navi Mumbai - 410206, Opposite Bhagwati Heritage",07947457845
Touch Of Class Family Hair ..,"Shop Number 4 Gate No 2 Guide Co Operative Housing Society, 16 Ld Ruparel Marg, Malabar Hill, Mumbai - 400006, Opposite Manek Building,Near Priyadarshini Park",07947183480
SSV Beauty,"Shop No 5, Ground Floor, Yashwant Plaza, Navapur Station Road, Boisar, Palghar - 401501, Near My Device Shop, Navapur Naka",07947211892
VLCC Salon Beauty and Hair,"Shop No.11 and 12, Ground Floor, Rustomjee Azziano Building, Mumbai Nashik Highway, Thane West, Thane - 400601, Rustomjee Urbania, Saket Side,Majiwada",07947391181
Sunitaas Salon,"Shop No G/53, Profit Center, Kandivali West, Mumbai - 400067, Next to Dmart, Mahavir Nagar",07947173019
Esthetique Classic,"1st floor , daulatram mansion, 6th kitridge road, Colaba, Mumbai - 400005",07947179437
Professional Ladies Salon,"Shop No- 7, Future Pride , Sector 34/B, Kharghar, navi mumbai - 410210, Near Bank Of India",07947208429
Urban Looks Salon & Academy,"Shop No 6 Nyayadeep Apartment, Raviraj Oberi Complex, Link Road, Andheri West, Mumbai - 400053, Near Kaliga Hotel",07947179015
B. Bride Beauty Salon,"101, Varekar Chawl, New Pali Road,, Dr Ambedkar Road, Khar West, Mumbai - 400052, Opposite Jatt Garden,",07947189097
Jawed Habib Hair & Beauty S..®,"Shop No 1, German Pride Building, Tardeo, Mumbai - 400034, Opposite Mahindra Heights, Near AC Market",07947172443
Essentials Salon & Academy,"Shop No 1 Ground Floor Mahaganga Chs, Tilak Road, Dombivli East, Thane - 421201, Near Sarvesh Hall Near Brahman Sabha Hall",07947457154
Nail Phoenix,"1st Floor, A Wing, Solitaire Building 2, Link Road, Malad West, Mumbai - 400064, Opposite Infiniti Mall",07947190020
Vertu Unisex Salon,"Aster, A-1, Office No 4, 1st Floor, Mukta Residency, Kalyan Shill Road, Khidkali, Thane - 421204, Besides Regent Honda Showroom",07947182274
Impression Salon Hair & Bea..,"Shop No 10, Hermes Centre, Plot No 67, Sector 17, Vashi, Navi Mumbai - 400703, Near Mangaldeep Showroom",07947182049
Louis Unisex Salon,"Twinkle Apartments , B Wing 101, Off Link Road, Andheri West, Mumbai - 400053, Near Infiniti Mall",07947226149
Da Mascon Family Salon,"Lila Park Bldg, Shop No .1,2,3 , Gr Floor, Yari Road Versova, Andheri West, Mumbai - 400061, Opp Mandir Masjid",07947078895
Hair and Beauty Mahavir Nag..,"Shop No.9, Raj Garden Co-Operative Housing Society Pvt Ltd, Mahavir Nagar, Kandivali West, Mumbai - 400067, Besides Royal Chemist, Near Axis Bank",07947181936
Black & White Unisex Family..,"Shop Number 3, Maheshwar Niketan ,, Kolbad-Thane West, Thane - 400601, Opposite Vishal Tower",07947455061
Geeta Beauty Parlour And Cl..,"Shop No. 3 Devyani Galaxy, Davdi Naka, Dombivli East, Thane - 421203, Near Suzuki Showroom",07947236160
The Bombay Girls,"Viday Chs,001,, Lane No 2, Vishnu Nagar, Vishnu Nagar-Thane West, Thane - 400602",07947192741
The Creation Beauty Salon,"KL-5  Building No-33 Shop-2 Narmada Apartment, Sector 3E, Kalamboli, Navi Mumbai - 410218, Near Sudagad School",07947186679
Dream 27 Salon & Academy,"Shop No 2-3 , Radhika CHS, TPS 3 57th Road, Borivali West, Mumbai - 400092, Opp Savarkar Garden Gate No 2  , Nr Bhatia Wadia",07947174627
S P Salon,"Shop No 10, Bayside Arcade Ashoka Tower, Dr Ambedkar Road, Parel, Mumbai - 400012, Next to ITC",07947181725
Shilpi Beauty Parlour,"Vasant Pride CHS, Opp. Gokul Garden CHS, Thakur Complex, Kandivali East, Mumbai - 400101, Near Asmi Beauty Salon",07947462566
Rajan Hair Studio,"Shop No 6 New Balaji Deep CHS, Gupte Road, Dombivli West, Thane - 421202, Near Anand Bazar",07947186538
Get Set Stylebar Unisex Sal..,"Shop No.14 Usha CHS, Jankalyan Nagar, Off Marve Road, Malad West, Mumbai - 400095, Near Boomi  Park  Bulding",07947189297
Deep The Family Spa And Sal..,"Shop No- 101, First Floor , Dilkap Center, Andheri Kurla Road, Andheri East, Mumbai - 400072, Near  Akruti Orchid Park",07947186937
Uvi Salon and Spa,"Shop No 47 /D-6 , Saidham Society, Svp Nagar Mahada, Andheri West, Mumbai - 400053, Near Hanuman Mandir",07947173970
Jawed Habib Hair Studio,"Shop No 1 Chincholi Apts, Chincholi Bunder Road-Malad West, Malad West, Mumbai - 400064, Near Lila Hospital.. Opp Shah Trading Company",07947191975
Unique  Salon & Spa,"Shop No. 4/5 Laxman Niwas Building, Near Witty International School, Malad West, Mumbai - 400064",07947188730
Princess Beauty Parlour,"J J Road, Mumbai Central, Mumbai - 400008, Near J J Hospital Compaund",07947176632
Sandhya Beauty Salon & Acad..,"Shop No 5 Shree Ganesh Sai Building, Jerbaiwadia Road, Bhoiwada-Parel, Mumbai - 400012, Near Cresent Bay Tower",07947187551
Lady Glow,"Shop No 4, Plot No 234,Sejal Park, Sector 1, Ghansoli, Navi Mumbai - 400701, Opposite Bhart Bank",07947187400
PISHAA Nail Lashes Spa & Pa..,"Gala No P/12, 27 Acre Kothari Compound, Tikuji Ni Wadi Road, Hill Garden, Manpada, Thane, Thane West, Thane - 400610, Opp Rajdhani Food Corner",07947391480
Grace Beauty Studio & Spa,"Rekha Niketan Building,Shop No 12,, Road No 2,, Malad West, Mumbai - 400064, Near Liberty Garden",07947170009
Petals The Health & Beauty ..,"Shop No. 7/8(Ground Floor), 20 (First Floor) RNA Shopping Arcade, Andheri West, Mumbai - 400053, Next to High Point Restaurant, Lokhandwala Market",07947171383
Sneha Beauty Parlour & Clas..,"B 3/ 11, Flat No 13, First Floor, Sector 15, Vashi, Navi Mumbai - 400703, Opposite Shabri Hotel",07947171353
Basecoat Salon,"Shop No 2, Gr Floor, Siddhi Prabha Bldg, Sayani Road, Prabhadevi, Mumbai - 400025, Near Siddhivinayak Temple",07947184115
Asta Beauty Zone,"Shop No- 43/44, Twins Tower,  Plot No- 57, Sector 20, Kharghar, Navi Mumbai - 410210, Near Unique Tutorials",07947186657
Kings and Queens (A Family ..,"Shop No.10,Asiatic Arcade, Vartak Nagar-Thane West, Thane - 400606, Oop Mitali Heights",07947184176
Be U Smart Salon,"Shop No 2 and 3, Moreshwar Tower, M G Road, Mulund West, Mumbai - 400080, Opp Sarthi Health Centre",07947462501
Cafune Salon,"Shanti Sadan Shop 6, Lokhandwala Market, First Cross Lane, Lokhandwala Complex-Andheri West, Mumbai - 400053, Next to DCB Bank",07947178706
Janhavis Makeover,"Shop No-16, Shree Krupa Complex, Ambika Mata Road, Kasturi Complex, Shahapur, Thane - 421601, Opp. Sagar Ferniture",+(91)-8104010795
Preetis Salon,"Shop No 5 & 6, Pratamesh Apartment, L B S Marg, Bhandup West, Mumbai - 400078, Near Joy Homes",07947174133
Runway Family Spa &salon,"Shop No.2,Adarsh Blg, Pokhran Road No.2, Vasant Vihar-Thane West, Thane - 400610, Near The Kitchen Rastaurant",+(91)-7208292873
Shalini Beauty Parlour,"Shanti Nagar Sector 5 B-35 ,103, Mira Road, Thane - 401107, Near Jain Mandir Above Ashish Classes",07947190670
Prime Parlour,"D 204 Maitri Heights,T.T Wadi,, Marve Road, Malad West, Mumbai - 400064, Near Nutan School",07947185249
Angela Beauty Parlour,"Shop No 46, Moksh Plaza, S V Road, Borivali West, Mumbai - 400092, Near Borivali Railway Station",07947174640
Da Mascon Family Salon,"Lila Park Bldg, Shop No .1,2,3 , Gr Floor, Yari Road Versova, Andheri West, Mumbai - 400061, Opp Mandir Masjid",07947078895
Pearl Beauty Parlour,"Shop No 5, Patankar Residency, Sai Nagar, Nalasopara West, Palghar - 401203, Opp Sai Nagar Police Stn",07947255338
AFM Salon & Academy,"Shop No 1 & 11, A-Wing, Mahadev Shree Queen's Park, Deepak Hospital Lane, Mira Road, Thane - 401107, Near Seven Square School",+(91)-7718807580
Walk In Unisex Salon,"Moksha Plaza, 2nd Floor, Shop No 8, S V Road, Borivali West, Mumbai - 400092, Opposite Indrparsht Shopping Center",07947178815
Anaya Unisex Salon,"Shop No:11/12, Swarg Heights, D-Mart Lane, Bhayandar West, Thane - 401101, Opposite Salasar Business Park",07947192042
Sunitaas Salon,"Shop No G/53, Profit Center, Kandivali West, Mumbai - 400067, Next to Dmart, Mahavir Nagar",07947173019
Dream 27 Salon & Academy,"Shop No 2-3 , Radhika CHS, TPS 3 57th Road, Borivali West, Mumbai - 400092, Opp Savarkar Garden Gate No 2  , Nr Bhatia Wadia",07947174627
Nail Phoenix,"1st Floor, A Wing, Solitaire Building 2, Link Road, Malad West, Mumbai - 400064, Opposite Infiniti Mall",07947190020
Touch Of Class Family Hair ..,"Shop Number 4 Gate No 2 Guide Co Operative Housing Society, 16 Ld Ruparel Marg, Malabar Hill, Mumbai - 400006, Opposite Manek Building,Near Priyadarshini Park",07947183480
Vertu Unisex Salon,"Aster, A-1, Office No 4, 1st Floor, Mukta Residency, Kalyan Shill Road, Khidkali, Thane - 421204, Besides Regent Honda Showroom",07947182274
Da Mascon Family Salon,"Lila Park Bldg, Shop No .1,2,3 , Gr Floor, Yari Road Versova, Andheri West, Mumbai - 400061, Opp Mandir Masjid",07947078895
La Belle Ladies Beauty Salo..,"005, Rishabh Apartment, Sambhav Co-operative Housing Society,, Nahur Road, Sarvoday Parshwanath Nagar-Mulund West, Mumbai - 400080, Near Jain Temple",07947174134
The Bombay Girls,"Viday Chs,001,, Lane No 2, Vishnu Nagar, Vishnu Nagar-Thane West, Thane - 400602",07947192741
Mystery Salon N Spa,"Shop No. 9, First Floor,, Raja Vadi Junction, Mg Road, Ghatkopar East, Mumbai - 400077, Savani Apartment",07947188024
Geeta Beauty Parlour And Cl..,"Shop No. 3 Devyani Galaxy, Davdi Naka, Dombivli East, Thane - 421203, Near Suzuki Showroom",07947236160
Angels Salon & Aesthetic Cl..,"Arun Bunglow, Cresent Society, Arun Vaidya Marg, Panch Pakhadi-Thane West, Thane - 400602, Near Kachrali Talao & Next to Utsav Hotel",07947187075
Be U Smart Salon,"Shop No 2 and 3, Moreshwar Tower, M G Road, Mulund West, Mumbai - 400080, Opp Sarthi Health Centre",07947462501
Jawed Habib Salon & Academy,"25, Karnik Bunglow, 1st Floor, Old Nagadas Road, Andheri East, Mumbai - 400069, Near Metro Station Or Near Andheri Station",07947173040
The Creation Beauty Salon,"KL-5  Building No-33 Shop-2 Narmada Apartment, Sector 3E, Kalamboli, Navi Mumbai - 410218, Near Sudagad School",07947186679
New Shine Salon,"Shop Number 2, Bharat Jyot Society, Thakurwadi, Dombivli West, Thane - 421202, Near Deepsh Mhatre Office",07947457453
Enhance Salon 961,"Shop No 1,2,3, Trupti Apartment, Saibaba Nagar-Borivali West, Mumbai - 400092, Near SAI Baba Mandir",07947173061
S P Salon,"Shop No 10, Bayside Arcade Ashoka Tower, Dr Ambedkar Road, Parel, Mumbai - 400012, Next to ITC",07947181725
Shilpi Beauty Parlour,"Vasant Pride CHS, Opp. Gokul Garden CHS, Thakur Complex, Kandivali East, Mumbai - 400101, Near Asmi Beauty Salon",07947462566
Namita Beauty Parlour,"Shop No 2, Pink Apartment, Jp Road, Andheri West, Mumbai - 400061, Near Seven Bungalow Masjid Gali",07947253222
L Gance Nx Hair & Beauty Sa..,"Shop No 4, Building No 2, Mayuresh Shrishti, Bhandup West, Mumbai - 400078, Opposite Asian Paint",07947176507
Petals The Health & Beauty ..,"Shop No. 7/8(Ground Floor), 20 (First Floor) RNA Shopping Arcade, Andheri West, Mumbai - 400053, Next to High Point Restaurant, Lokhandwala Market",07947171383
Be Bold Beauty Care & Spa,"5, Anand Patil Chawl, Shimpoli Village, Borivali West, Mumbai - 400092, Near BMC School",07947172362
Asta Beauty Zone,"Shop No- 43/44, Twins Tower,  Plot No- 57, Sector 20, Kharghar, Navi Mumbai - 410210, Near Unique Tutorials",07947186657
Looks Hair And Beauty Unise..,"A 1 Grace Chamber, Amrut Wadi, Chakala-Andheri East, Mumbai - 400093, Near Gurudwara",07947190524
Rohit Anand Salon,"Shop No 11, Runwal Grand, 18th Road, Chembur East, Mumbai - 400071, Opposite Gandhi Maidan",07947178616
Image Make Up Academy & Bea..,"Shop No 12, Latif Building, Dr Ambedkar Road, Dadar East, Mumbai - 400014, Near Shindewadi Signal",07947179230
B. Bride Beauty Salon,"101, Varekar Chawl, New Pali Road,, Dr Ambedkar Road, Khar West, Mumbai - 400052, Opposite Jatt Garden,",07947189097
Get Set Stylebar Unisex Sal..,"Shop No.14 Usha CHS, Jankalyan Nagar, Off Marve Road, Malad West, Mumbai - 400095, Near Boomi  Park  Bulding",07947189297
The Bombay Girls,"Viday Chs,001,, Lane No 2, Vishnu Nagar, Vishnu Nagar-Thane West, Thane - 400602",07947192741
VLCC Salon Beauty and Hair,"Shop No.11 and 12, Ground Floor, Rustomjee Azziano Building, Mumbai Nashik Highway, Thane West, Thane - 400601, Rustomjee Urbania, Saket Side,Majiwada",07947391181
Empire Salon,"Shop No 4, Chinoy Mention Building, Mukesh Chauk, Warden Road, Kemps Corner, Mumbai - 400026, Opposite. St. Stephen Church",07947183566
New Shine Salon,"Shop Number 2, Bharat Jyot Society, Thakurwadi, Dombivli West, Thane - 421202, Near Deepsh Mhatre Office",07947457453
Louis Unisex Salon,"Twinkle Apartments , B Wing 101, Off Link Road, Andheri West, Mumbai - 400053, Near Infiniti Mall",07947226149
Professional Ladies Salon,"Shop No- 7, Future Pride , Sector 34/B, Kharghar, navi mumbai - 410210, Near Bank Of India",07947208429
Lakme Salon Chembur,"101 ,102 1st Floor Shiv Ashish Complex, 19 Road, Chembur East, Mumbai - 400071, Above Bata Showroom",07947186554
Jawed Habib Salon & Academy,"25, Karnik Bunglow, 1st Floor, Old Nagadas Road, Andheri East, Mumbai - 400069, Near Metro Station Or Near Andheri Station",07947173040
S P Salon,"Shop No 10, Bayside Arcade Ashoka Tower, Dr Ambedkar Road, Parel, Mumbai - 400012, Next to ITC",07947181725
Preetis Salon,"Shop No 5 & 6, Pratamesh Apartment, L B S Marg, Bhandup West, Mumbai - 400078, Near Joy Homes",07947174133
Basecoat Salon,"Shop No 2, Gr Floor, Siddhi Prabha Bldg, Sayani Road, Prabhadevi, Mumbai - 400025, Near Siddhivinayak Temple",07947184115
Janhavis Makeover,"Shop No-16, Shree Krupa Complex, Ambika Mata Road, Kasturi Complex, Shahapur, Thane - 421601, Opp. Sagar Ferniture",+(91)-8104010795
Vertu Unisex Salon,"Aster, A-1, Office No 4, 1st Floor, Mukta Residency, Kalyan Shill Road, Khidkali, Thane - 421204, Besides Regent Honda Showroom",07947182274
Mamta Beautician,"Rishabh Darshan, Mamletdar Wadi Road No 4, Malad West, Mumbai - 400064, Near Liberty Garden",07947262192
Zaras Salon & Spa,"Shop No 3, Mira Darshan Complex, MTNL Road, Mira Road, Thane - 401107, Opposite Jangid Tower, Near Jangid Circle",07947179875
Purple Salon and Spa,"Shop No 6, Kapil Vastu Building, Tilak Road, Dombivli East, Thane - 421201, Opp Tilak Nagar Post Office ,Near Vgn Jewellers,Behind Poonam Medico",07947174255
Cafune Salon,"Shanti Sadan Shop 6, Lokhandwala Market, First Cross Lane, Lokhandwala Complex-Andheri West, Mumbai - 400053, Next to DCB Bank",07947178706
Deep The Family Spa And Sal..,"Shop No- 101, First Floor , Dilkap Center, Andheri Kurla Road, Andheri East, Mumbai - 400072, Near  Akruti Orchid Park",07947186937
Makeovers Beauty Clinic,"Shop No 4, C Wing, Shiv Shakti Complex, Shailendra Nagar, SV Road, Dahisar, Mumbai - 400068, Near Manavkalyan Hospital",07947176136
PISHAA Nail Lashes Spa & Pa..,"Gala No P/12, 27 Acre Kothari Compound, Tikuji Ni Wadi Road, Hill Garden, Manpada, Thane, Thane West, Thane - 400610, Opp Rajdhani Food Corner",07947391480
The Mirror Unisex Salon,"Shop 10, Akruti Elegance,, B-wing 90 Feet Road, Gavanpada, Mulund East, Mumbai - 400081, Neelam Nagar",07947174653
Vertu Unisex Salon,"Aster, A-1, Office No 4, 1st Floor, Mukta Residency, Kalyan Shill Road, Khidkali, Thane - 421204, Besides Regent Honda Showroom",07947182274
Joshnas Makeover,"G/002, Plot No.272, Jadestone CHS., Sai Baba Lane, Sher E Punjab Society, Sher E Punjab-Andheri East, Mumbai - 400093, Near ICICI Bank",07947182888
AFM Salon & Academy,"Shop No 1 & 11, A-Wing, Mahadev Shree Queen's Park, Deepak Hospital Lane, Mira Road, Thane - 401107, Near Seven Square School",+(91)-7718807580
Jaya Salon,"Shop No G/4 Rahimabad Building, Veer Savarkar Nagar, Vasai West, Palghar - 401202, Near Madhura Hoapital",07947172777
The Saffron Unisex Spa & Sa..,"Shop No:1, Geeta Tower, Anand Nagar, Vasai West, Palghar - 401202, Neqr K T Vision Theatre",07947189885
Geeta Beauty Parlour And Cl..,"Shop No. 3 Devyani Galaxy, Davdi Naka, Dombivli East, Thane - 421203, Near Suzuki Showroom",07947236160
Purple Salon and Spa,"Shop No 6, Kapil Vastu Building, Tilak Road, Dombivli East, Thane - 421201, Opp Tilak Nagar Post Office ,Near Vgn Jewellers,Behind Poonam Medico",07947174255
Aakruti Beauty Spa & Academ..,"Shop No 42,Madhuban Wing -F, Ketakipada,Near Dahisar Telephone Exchange, Dahisar, Mumbai - 400068",07947272371
Linn Beauty Salon,"Green Heritage, Shop No 12, Plot 79/80, Kharghar Sector 20, Navi Mumbai - 410210, Near Bharat Gas Agency",07947480264
Basecoat Salon,"Shop No 2, Gr Floor, Siddhi Prabha Bldg, Sayani Road, Prabhadevi, Mumbai - 400025, Near Siddhivinayak Temple",07947184115
MNY Salon & Spa,"3 Laxmi Building 1st Floor, Linking Road, Bandra West, Mumbai - 400050, Opposite KFC",07947177067
Joshnas Makeover,"G/002, Plot No.272, Jadestone CHS., Sai Baba Lane, Sher E Punjab Society, Sher E Punjab-Andheri East, Mumbai - 400093, Near ICICI Bank",07947182888
Skaista Signature Salon,"Gaurav Galaxy Shop No 33,34,35,36 Poonam Estate Pluster 2, Mira Road, Thane - 401107, Near Sristi Complex",07947192622
Aura Nail Bar & Salon,"Mahavir Shrddha, Shop No 5, Sector 7,Plot  No -11B, Kharghar, Navi Mumbai - 410210, Opp Metro Railway Station",07947173617
Jiya Beauty Salon,"Shop No B 004, Rashmi Divya Complex, New Link Road, Nalasopara East, Palghar - 401209, Opposite Oriental Bank",07947167892
B 4 U Beauty Salon and Clas..,"Shop No.15, Ground Floor, Sunshine Commercial Complex, Achole Road, Nalasopara East, Palghar - 401209, Near Helpline Medical",07947191362
Sparkling Beauty Parlor,"Shop No 2, Capm No 4, Gundavali Gaothan, Azad Rd, Andheri East, Mumbai - 400069, Behind Kamgar Kalyan Kendra",07947190799
Pari Beauty Parlour,"Sudarshan Society,Room No 14, Kalamboli, Navi Mumbai - 410218, Sector 14",07947276933
Saundhrya  Beauty Studio & ..,"Shop No -18 , Dg-  47/48 ,Ground Floor, Wassimul Building, Grant Road, Mumbai - 400007, Opposite Bata Showroom",07947177456
Salon7,"Shop No-26, Building No-7, 8 & 9, Poonam Estate, Cluster II, Mira Road, Thane - 401107, Near Surya Shopping Centre",07947185309
MNY Salon & Spa,"3 Laxmi Building 1st Floor, Linking Road, Bandra West, Mumbai - 400050, Opposite KFC",07947177067
Model Look Beauty Parlour,"Shop No 1, Mhatre Ali, Ghansoli, Navi Mumbai - 400701, Opp Mahanagar Palika School",07947462427
Makeovers Beauty Clinic,"Shop No 4, C Wing, Shiv Shakti Complex, Shailendra Nagar, SV Road, Dahisar, Mumbai - 400068, Near Manavkalyan Hospital",07947176136
Jiya Beauty Salon,"Shop No B 004, Rashmi Divya Complex, New Link Road, Nalasopara East, Palghar - 401209, Opposite Oriental Bank",07947167892
VLCC Salon Beauty and Hair,"Shop No.11 and 12, Ground Floor, Rustomjee Azziano Building, Mumbai Nashik Highway, Thane West, Thane - 400601, Rustomjee Urbania, Saket Side,Majiwada",07947391181
AFM Salon & Academy,"Shop No 1 & 11, A-Wing, Mahadev Shree Queen's Park, Deepak Hospital Lane, Mira Road, Thane - 401107, Near Seven Square School",+(91)-7718807580
B 4 U Beauty Salon and Clas..,"Shop No.15, Ground Floor, Sunshine Commercial Complex, Achole Road, Nalasopara East, Palghar - 401209, Near Helpline Medical",07947191362
Be U Smart Salon,"Shop No 2 and 3, Moreshwar Tower, M G Road, Mulund West, Mumbai - 400080, Opp Sarthi Health Centre",07947462501
Relook Beauty Salon & Spa,"Shop No -2, Basant Apartment ,Plot No -16, Sector-22, Talavali, Ghansoli, Navi Mumbai - 400701, Gaon Devi Mandir",07947186604
Lets Glow Salon,"Shop No 4, Ground Floor, Murlidhar Plaza, Dattachowk West, Badlapur, Thane - 421503",07947257425
Vy Succeed,"Shop No 78/79, Evershine Millennium Paradise, Building No.15, Thakur Village, Kandivali East, Mumbai - 400101, Near Suncity",07947174507
Sunitaajs Salon,"Shop No 3, Ashoka Tower, Kulupwadi Road, Borivali East, Mumbai - 400066, Opposite Raheja Main Gate",07947174752
Janhavis Makeover,"Shop No-16, Shree Krupa Complex, Ambika Mata Road, Kasturi Complex, Shahapur, Thane - 421601, Opp. Sagar Ferniture",+(91)-8104010795
Relook Beauty Salon & Spa,"Shop No -2, Basant Apartment ,Plot No -16, Sector-22, Talavali, Ghansoli, Navi Mumbai - 400701, Gaon Devi Mandir",07947186604
Balaji Family Salon,"Shop No 10, Raman Apartment, Bapu Bagwe Road, Dahisar, Mumbai - 400068",07947186967
Joshnas Makeover,"G/002, Plot No.272, Jadestone CHS., Sai Baba Lane, Sher E Punjab Society, Sher E Punjab-Andheri East, Mumbai - 400093, Near ICICI Bank",07947182888
Sunitaajs Salon,"Shop No 3, Ashoka Tower, Kulupwadi Road, Borivali East, Mumbai - 400066, Opposite Raheja Main Gate",07947174752
Walk In Unisex Salon,"Moksha Plaza, 2nd Floor, Shop No 8, S V Road, Borivali West, Mumbai - 400092, Opposite Indrparsht Shopping Center",07947178815
Sparsh Salon & Spa,"Shop No - 87/88,Bldg No -16, Avenue 'J',Rustomjee Evershine,Global City, Narangi Bypass Road, Virar West, Palghar - 401303",07947192341
Jiya Beauty Salon,"Shop No B 004, Rashmi Divya Complex, New Link Road, Nalasopara East, Palghar - 401209, Opposite Oriental Bank",07947167892
Purple Salon and Spa,"Shop No 6, Kapil Vastu Building, Tilak Road, Dombivli East, Thane - 421201, Opp Tilak Nagar Post Office ,Near Vgn Jewellers,Behind Poonam Medico",07947174255
Sakshi Beauty Parlour,"Shop No 15 Sanghavi Estate, R. T. O. Road, Kalyan West, Kalyan - 421301, Near Icon Plaza",07947455394
Maaza Salon,"Shop No 6 Abhilasha 2 Co Op Housing Society, Punjabi Lane, Borivali West, Mumbai - 400092, Near Tanishq Jewellers",07947178116
Pretty Looks Beauty Parlour,"Shop No 37, Lok Kailash Building, Jsd Road, Mulund West, Mumbai - 400080, Opposite City Of Joy Building",07947176899
Ruaa Salon and Academy,"Shop No.: 8, Tirupati Grande, Tirupati Nagar, Virar West, Palghar - 401303, OPP. Royal Academy School",07947184146
Charms Beauty Salon & Acade..,"Shop No 1, Malhar Sankul, B Wing,, Mohindar Singh School Road, Kalyan West, Kalyan - 421301, Near Easy Day Supermarket",07947186473
Relook Beauty Salon & Spa,"Shop No -2, Basant Apartment ,Plot No -16, Sector-22, Talavali, Ghansoli, Navi Mumbai - 400701, Gaon Devi Mandir",07947186604
Panache Salon - Advanced Sk..,"Nancy Cottage, Shop H 2/3, Nancy Colony, Borivali East, Mumbai - 400066, Opposite Poddar Kids, Near Jain Mandir",07947181716
